permco,year,company,industry,roa,csrsustainabilityreportingscore,csrsustainabilityexternalauditor
21446,2013,PROCTER & GAMBLE CO,Manufacturing,0.081227605,0.79396728,0
31965,2017,ALEXANDRIA REAL EST EQUITIES INC,"Finance, Insurance, And Real Estate",0.013970064,0.907998627,0
30421,2017,ESSEX PROPERTY TRUST INC,"Finance, Insurance, And Real Estate",0.034656625,,0
21351,2013,P P G INDUSTRIES INC; PITTSBURGH PLATE GLASS CO,Manufacturing,0.203681523,0.79396728,0
282,2013,ANALOG DEVICES INC,Manufacturing,0.105533278,0.79396728,0
4260,2013,STATE STREET CORP; STATE STREET BOSTON CORP,"Finance, Insurance, And Real Estate",0.00877961,0.79396728,1
21224,2013,MORGAN STANLEY DEAN WITTER & CO; MORGAN STANLEY DEAN WITTER D & C; MORGAN STANLEY GROUP INC,"Finance, Insurance, And Real Estate",0.003521068,0.79396728,1
37496,2013,N R G ENERGY INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",-0.011385759,0.79396728,0
20495,2013,CONAGRA BRANDS INC; CONAGRA INC,Manufacturing,0.015650818,0.79396728,1
20408,2013,CATERPILLAR INC; CATERPILLAR TRACTOR INC,Manufacturing,0.044631078,0.79396728,0
29870,2013,ALLSTATE CORP,"Finance, Insurance, And Real Estate",0.018458549,0.79396728,1
20792,2013,GENERAL ELECTRIC CO,Manufacturing,0.019891556,0.79396728,0
21737,2013,TEXAS INSTRUMENTS INC; INTERCONTINENTAL RUBBER CO,Manufacturing,0.114162002,0.79396728,0
53927,2019,APTIV PLC; DELPHI AUTOMOTIVE PLC,Manufacturing,0.073556728,0.696428571,0
45379,2022,DOMINOS PIZZA INC,Retail Trade,0.282272545,0.764269726,0
45878,2022,MARKETAXESS HLDGS INC,"Finance, Insurance, And Real Estate",0.155633717,0.764269726,0
21731,2022,TERADYNE INC,Manufacturing,0.204355756,0.764269726,0
4998,2022,WEST PHARMACEUTICAL SERVICES INC; WEST INC,Manufacturing,0.161994028,0.764269726,0
31661,2022,FACTSET RESEARCH SYSTEMS INC,Services,0.098875646,0.764269726,1
26080,2022,TYLER TECHNOLOGIES INC; TYLER CORP DE,Services,0.035038487,0.764269726,0
6407,2021,FRANKLIN RESOURCES INC,"Finance, Insurance, And Real Estate",,0.781484691,0
8087,2021,T ROWE PRICE GROUP INC; T ROWE PRICE ASSOC INC,"Finance, Insurance, And Real Estate",,0.781484691,1
11161,2022,OLD DOMINION FREIGHT LINE INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.284618723,0.764269726,0
53339,2022,GENERAC HOLDINGS INC,Manufacturing,0.077281156,0.764269726,0
12926,2022,COPART INC,Wholesale Trade,0.205341482,0.764269726,0
36380,2018,TELEDYNE TECHNOLOGIES,Manufacturing,0.087627648,,0
32093,2022,YUM BRANDS INC; TRICON GLOBAL RESTAURANTS INC,Retail Trade,0.226650701,0.764269726,1
30011,2014,REGENCY CENTERS CORP; REGENCY REALTY CORP,"Finance, Insurance, And Real Estate",0.04464675,,0
29911,2014,CAMDEN PROPERTY TRUST,"Finance, Insurance, And Real Estate",0.048224118,,0
3334,2014,U D R INC; UNITED DOMINION REALTY TR INC; OLD DOMINION REAL ESTATE INVT TR,"Finance, Insurance, And Real Estate",0.022541917,,0
31965,2014,ALEXANDRIA REAL EST EQUITIES INC,"Finance, Insurance, And Real Estate",0.012484458,,0
31991,2014,BOSTON PROPERTIES INC,"Finance, Insurance, And Real Estate",0.022306844,0.791197544,0
30011,2015,REGENCY CENTERS CORP; REGENCY REALTY CORP,"Finance, Insurance, And Real Estate",0.03580371,,0
29911,2015,CAMDEN PROPERTY TRUST,"Finance, Insurance, And Real Estate",0.041293644,,0
3334,2015,U D R INC; UNITED DOMINION REALTY TR INC; OLD DOMINION REAL ESTATE INVT TR,"Finance, Insurance, And Real Estate",0.044414135,,0
31965,2015,ALEXANDRIA REAL EST EQUITIES INC,"Finance, Insurance, And Real Estate",0.016183936,,0
30421,2015,ESSEX PROPERTY TRUST INC,"Finance, Insurance, And Real Estate",0.01933513,,0
15758,2022,CH ROBINSON WORLDWIDE INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.157950103,0.764269726,0
20463,2022,CLOROX CO,Manufacturing,0.075024359,0.764269726,1
30011,2013,REGENCY CENTERS CORP; REGENCY REALTY CORP,"Finance, Insurance, And Real Estate",0.038278622,,0
29911,2013,CAMDEN PROPERTY TRUST,"Finance, Insurance, And Real Estate",0.059722226,,0
3334,2013,U D R INC; UNITED DOMINION REALTY TR INC; OLD DOMINION REAL ESTATE INVT TR,"Finance, Insurance, And Real Estate",0.006582525,,0
31965,2013,ALEXANDRIA REAL EST EQUITIES INC,"Finance, Insurance, And Real Estate",0.018090474,,0
40143,2022,TAPESTRY INC; COACH INC,Manufacturing,0.117861616,0.764269726,1
12457,2022,GARTNER INC; GARTNER GROUP INC NEW,Services,0.110661399,0.764269726,1
37660,2022,CHARLES RIVER LABS INTL INC,Services,0.063953796,0.764269726,0
20340,2022,BROWN FORMAN CORP; BROWN FORMAN INC; BROWN FORMAN DISTILLERS CORP,Manufacturing,0.100681497,0.764269726,0
36952,2022,EDWARDS LIFESCIENCES CORP,Manufacturing,0.183527284,0.764269726,1
16188,2022,COSTAR GROUP INC; REALTY INFORMATION GROUP INC,Services,0.043969571,0.764269726,0
10504,2022,HOLOGIC INC,Manufacturing,0.143531176,0.764269726,0
20887,2022,HASBRO INC; HASBRO BRADLEY INC; HASBRO INDUSTRIES INC,Manufacturing,0.021891371,0.764269726,0
16584,2022,S B A COMMUNICATIONS CORP NEW; S B A COMMUNICATIONS CORP,"Finance, Insurance, And Real Estate",0.043592557,0.764269726,0
54139,2022,PALO ALTO NETWORKS INC,Services,-0.021789515,0.764269726,1
37727,2022,INTUITIVE SURGICAL INC,Manufacturing,0.101919223,0.764269726,0
20204,2022,A P A CORP; APACHE CORP,Mining,0.279455389,0.764269726,0
54109,2022,SERVICENOW INC,Services,0.024437928,0.764269726,1
43620,2022,WYNN RESORTS LTD,Services,-0.031595441,0.764269726,0
32054,2013,AMETEK INC NEW,Manufacturing,0.087956383,,0
15171,2022,STEEL DYNAMICS INC,Manufacturing,0.27278802,0.764269726,0
21629,2022,SMUCKER J M CO,Manufacturing,-0.006090158,0.764269726,1
53621,2022,TARGA RESOURCES CORP,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.058399796,0.764269726,0
16285,2022,EBAY INC,Retail Trade,-0.060863309,0.764269726,1
47013,2022,EXPEDIA GROUP INC; EXPEDIA INC DE,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.016325773,0.764269726,1
20064,2022,HESS CORP; AMERADA HESS CORP; HESS OIL & CHEM CORP,Mining,0.096612123,0.764269726,1
20662,2022,E Q T CORP; EQUITABLE RESOURCES INC; EQUITABLE GAS CO,Mining,0.078119576,0.764269726,0
45695,2022,MOSAIC CO NEW; MOSAIC CO,Manufacturing,0.153202771,0.764269726,1
35222,2022,DEVON ENERGY CORP NEW,Mining,0.253572784,0.764269726,1
21332,2022,ONEOK INC NEW; ONEOK INC; OKLAHOMA NAT GAS CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.070643355,0.764269726,1
11112,2022,BIOGEN INC; BIOGEN IDEC INC; I D E C PHARMACEUTICALS CORP,Manufacturing,0.124089256,0.764269726,0
30005,2022,MARRIOTT INTERNATIONAL INC NEW,Services,0.095023171,0.764269726,1
54401,2022,IQVIA HOLDINGS INC; QUINTILES IMS HOLDINGS INC; QUINTILES TRANSNATIONAL HLDGS IN,Services,0.043059557,0.764269726,0
56611,2022,MODERNA INC,Manufacturing,0.323381545,0.764269726,1
1367,2022,OMNICOM GROUP INC; DOYLE DANE BERNBACH GROUP INC; DOYLE DANE BERNBACH INTL INC; DOYLE DANE BERNBACH INC,Services,0.048754745,0.764269726,0
10876,2022,REGENERON PHARMACEUTICALS INC,Manufacturing,0.1485016,0.764269726,1
29489,2022,BOSTON SCIENTIFIC CORP,Manufacturing,0.021497428,0.764269726,0
21308,2022,NUCOR CORP; NUCLEAR CORP AMER,Manufacturing,0.234221738,0.764269726,0
36380,2019,TELEDYNE TECHNOLOGIES,Manufacturing,0.087842264,,0
55000,2022,CAESARS ENTERTAINMENT INC DE; ELDORADO RESORTS INC,Services,-0.026814209,0.764269726,0
4181,2022,SOUTHWEST AIRLINES CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.015239334,0.764269726,1
36380,2022,TELEDYNE TECHNOLOGIES,Manufacturing,0.05493939,,0
21286,2022,NEWMONT CORP; NEWMONT GOLDCORP CORP; NEWMONT MINING CORP,Mining,-0.011148069,0.764269726,1
16268,2022,CROWN CASTLE INC; CROWN CASTLE INTL CORP NEW; CROWN CASTLE INTERNATIONAL CORP,"Finance, Insurance, And Real Estate",0.043035893,0.764269726,0
1741,2013,FIFTH THIRD BANCORP,"Finance, Insurance, And Real Estate",0.014075113,0.79396728,0
20950,2022,HUMANA INC; EXTENDICARE INC,"Finance, Insurance, And Real Estate",0.065172454,0.764269726,1
21303,2022,NORTHROP GRUMMAN CORP; NORTHROP CORP; NORTHROP AIRCRAFT INC,Manufacturing,0.111895783,0.764269726,1
32054,2014,AMETEK INC NEW,Manufacturing,0.09102373,,0
9764,2022,M G M RESORTS INTERNATIONAL; M G M MIRAGE; M G M GRAND INC,Services,,0.764269726,0
21923,2022,WILLIAMS COS; WILLIAMS BROTHERS CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.042305866,0.764269726,1
43145,2022,NETFLIX INC,Services,0.092436371,0.764269726,1
20763,2022,FREEPORT MCMORAN INC; FREEPORT MCMORAN COPPER & GOLD,Mining,0.067876226,0.764269726,0
21326,2015,FIRSTENERGY CORP; OHIO EDISON CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.011075555,0.861708666,0
13650,2022,CENCORA INC; AMERISOURCEBERGEN CORP; AMERISOURCE HEALTH CORP,Wholesale Trade,0.030035387,0.764269726,1
21866,2022,PARAMOUNT GLOBAL; VIACOMCBS INC; C B S CORP NEW; VIACOM INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.018906376,0.764269726,1
30521,2022,MCKESSON H B O C INC; MCKESSON CORP NEW,Wholesale Trade,0.057124519,0.764269726,1
21810,2022,UNION PACIFIC CORP,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.106922948,0.764269726,0
34770,2022,AMERICAN TOWER CORP NEW; AMERICAN TOWER CORP; AMERICAN TOWER SYSTEMS CORP,"Finance, Insurance, And Real Estate",0.026278937,0.764269726,0
1015,2019,CONSTELLATION BRANDS INC; CANANDAIGUA BRANDS; CANANDAIGUA BRANDS INC; CANANDAIGUA WINE INC,Manufacturing,-0.000431867,,0
15473,2015,AMAZON COM INC,Retail Trade,0.009107023,,0
36383,2022,UNITED PARCEL SERVICE INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.162364321,0.764269726,1
20569,2022,DELTA AIR LINES INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.018232625,0.764269726,1
55341,2022,PAYPAL HOLDINGS INC,Services,0.030730338,0.764269726,1
52983,2022,VISA INC,"Finance, Insurance, And Real Estate",0.174933627,0.764269726,0
21188,2022,MERCK & CO INC NEW; MERCK & CO INC,Manufacturing,0.133006596,0.764269726,1
52396,2022,DISCOVER FINANCIAL SERVICES,"Finance, Insurance, And Real Estate",0.033366761,0.764269726,0
36380,2020,TELEDYNE TECHNOLOGIES,Manufacturing,0.07903949,,0
20357,2022,CIGNA GROUP; CIGNA CORP NEW; CIGNA CORP; C I G N A CORP,"Finance, Insurance, And Real Estate",0.046327432,0.764269726,1
21578,2022,SCHWAB CHARLES CORP NEW,"Finance, Insurance, And Real Estate",0.013018058,0.764269726,0
21376,2022,P P L CORP; P P & L RESOURCES INC; PENNSYLVANIA POWER & LIGHT CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.019980442,0.764269726,0
29009,2022,AUTOZONE INC,Retail Trade,0.159057097,0.764269726,0
21326,2022,FIRSTENERGY CORP; OHIO EDISON CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.008805413,0.764269726,0
33,2022,MOLSON COORS BEVERAGE CO; MOLSON COORS BREWING CO; COORS ADOLPH CO,Manufacturing,-0.006776634,0.764269726,1
46282,2022,NASDAQ INC; NASDAQ O M X GROUP INC; NASDAQ STOCK MARKET INC,"Finance, Insurance, And Real Estate",0.053910293,0.764269726,1
11300,2022,GILEAD SCIENCES INC,Manufacturing,0.072691583,0.764269726,1
20331,2022,BRISTOL MYERS SQUIBB CO; BRISTOL MYERS CO,Manufacturing,0.065348069,0.764269726,1
20807,2022,GENUINE PARTS CO,Wholesale Trade,0.071698929,0.764269726,0
20883,2022,L3HARRIS TECHNOLOGIES INC; HARRIS CORP; HARRIS INTERTYPE CORP; HARRIS SEYBOLD CO,Manufacturing,0.031678797,0.764269726,0
55928,2022,INGERSOLL RAND INC; GARDNER DENVER HOLDINGS INC,Manufacturing,0.040952465,0.764269726,1
55778,2022,LAMB WESTON HOLDINGS INC,Manufacturing,0.154744011,0.764269726,1
1620,2017,REGIONS FINANCIAL CORP NEW; REGIONS FINANCIAL CORP; FIRST ALABAMA BANCSHARES INC,"Finance, Insurance, And Real Estate",0.010161392,0.907998627,0
41059,2014,GARMIN LTD,Manufacturing,0.077602277,0.64,0
16614,2014,JUNIPER NETWORKS INC,Manufacturing,-0.039782937,,0
20906,2022,HERSHEY CO; HERSHEY FOODS CORP; HERSHEY CHOCOLATE CORP,Manufacturing,0.150227787,0.764269726,1
20384,2022,CAMPBELL SOUP CO,Manufacturing,0.063656239,0.764269726,1
20932,2022,HORMEL FOODS CORP; HORMEL GEORGE A & CO,Manufacturing,0.075147899,0.764269726,0
21041,2022,KELLANOVA; KELLOGG CO,Manufacturing,0.051903114,0.764269726,1
8087,2013,T ROWE PRICE GROUP INC; T ROWE PRICE ASSOC INC,"Finance, Insurance, And Real Estate",,0.79396728,0
4620,2022,TYSON FOODS INC,Manufacturing,0.087938948,0.764269726,0
29911,2022,CAMDEN PROPERTY TRUST,"Finance, Insurance, And Real Estate",0.070070493,0.764269726,1
30011,2022,REGENCY CENTERS CORP; REGENCY REALTY CORP,"Finance, Insurance, And Real Estate",0.044461806,0.764269726,1
7013,2016,LAM RESH CORP,Manufacturing,,0.896529563,0
7065,2016,MICRON TECHNOLOGY INC,Manufacturing,,0.896529563,0
30104,2022,MID AMERICA APT COMMUNITIES INC,"Finance, Insurance, And Real Estate",0.056705511,0.764269726,1
2551,2016,K L A CORP; K L A TENCOR CORP; K L A INSTRUMENTS CORP,Manufacturing,0.141950963,0.896529563,0
30421,2022,ESSEX PROPERTY TRUST INC,"Finance, Insurance, And Real Estate",0.033000738,0.764269726,1
38419,2022,EQUINIX INC,"Finance, Insurance, And Real Estate",0.023237471,0.764269726,0
30086,2022,SIMON PROPERTY GROUP INC NEW; SIMON DEBARTOLO GROUP INC; SIMON PROPERTY GROUP INC,"Finance, Insurance, And Real Estate",0.064812252,0.764269726,1
53196,2016,BROADCOM INC; BROADCOM LTD; AVAGO TECHNOLOGIES LTD,Manufacturing,-0.034803666,,0
54222,2022,DIAMONDBACK ENERGY INC,Mining,0.167347095,0.764269726,1
3160,2018,NORDSON CORP,Manufacturing,0.110310926,,0
7094,2014,GALLAGHER ARTHUR J & CO,"Finance, Insurance, And Real Estate",,,0
53810,2022,MARATHON PETROLEUM CORP,Manufacturing,0.161461114,0.764269726,1
21401,2022,CONOCOPHILLIPS; PHILLIPS PETROLEUM CO,Mining,0.199085571,0.764269726,1
54907,2015,ARISTA NETWORKS INC,Manufacturing,0.104408177,,0
41059,2015,GARMIN LTD,Manufacturing,0.1013975,,0
20678,2022,EXXON MOBIL CORP; EXXON CORP; STANDARD OIL CO N J,Manufacturing,0.151029488,0.764269726,1
21158,2022,MARSH & MCLENNAN COS INC; MARLENNAN CORP; MARSH & MCLENNAN INC,"Finance, Insurance, And Real Estate",0.091169965,0.764269726,1
7094,2020,GALLAGHER ARTHUR J & CO,"Finance, Insurance, And Real Estate",,0.817467513,0
7094,2019,GALLAGHER ARTHUR J & CO,"Finance, Insurance, And Real Estate",,0.850636943,0
34660,2014,QUANTA SERVICES INC,Construction,0.047007743,,0
7013,2022,LAM RESH CORP,Manufacturing,,0.764269726,1
7065,2022,MICRON TECHNOLOGY INC,Manufacturing,,0.764269726,0
20939,2022,CENTERPOINT ENERGY INC; RELIANT ENERGY INC TX; HOUSTON INDUSTRIES INC; HOUSTON LIGHTING & POWER CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.027421782,0.764269726,0
47183,2022,C F INDUSTRIES HOLDINGS INC,Manufacturing,0.251333283,0.764269726,0
30249,2022,ALBEMARLE CORP,Manufacturing,0.174024661,0.764269726,1
1467,2022,ECOLAB INC; ECONOMICS LAB INC,Manufacturing,0.050861197,0.764269726,1
56723,2022,CORTEVA INC,"Agriculture, Forestry, And Fishing",0.026913511,0.764269726,1
31967,2022,AMPHENOL CORP NEW,Manufacturing,0.124120787,0.764269726,0
20523,2022,CORNING INC; CORNING GLASS WORKS,Manufacturing,0.044611682,0.764269726,0
46024,2022,LAS VEGAS SANDS CORP,Services,0.083125369,0.764269726,1
16454,2022,BOOKING HOLDINGS INC; PRICELINE GROUP INC; PRICELINE COM INC,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.120578842,0.764269726,0
21543,2022,EDISON INTERNATIONAL; S C E CORP; SOUTHERN CALIFORNIA EDISON CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.010558553,0.764269726,0
21396,2022,EXELON CORP; P E C O ENERGY CO; PHILADELPHIA ELECTRIC CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.022758498,0.764269726,1
20561,2022,TARGET CORP; DAYTON HUDSON CORP,Retail Trade,0.052123371,0.764269726,0
21458,2022,PUBLIC SERVICE ENTERPRISE GP INC; PUBLIC SERVICE ELECTRIC & GAS CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.021162609,0.764269726,0
11446,2022,MOHAWK INDUSTRIES INC,Manufacturing,0.001787976,0.764269726,0
37176,2022,ON SEMICONDUCTOR CORP; SCG HOLDING CORP ON SEMICONDUCTO,Manufacturing,0.158801185,0.764269726,1
41059,2013,GARMIN LTD,Manufacturing,0.125504472,,0
16614,2013,JUNIPER NETWORKS INC,Manufacturing,0.042591517,,0
2551,2022,K L A CORP; K L A TENCOR CORP; K L A INSTRUMENTS CORP,Manufacturing,0.263696419,0.764269726,1
16382,2022,NVIDIA CORP,Manufacturing,0.106065757,0.764269726,0
11253,2022,QUALCOMM INC,Manufacturing,0.263924593,0.764269726,0
6304,2013,CINTAS CORP,Services,,0.79396728,0
282,2022,ANALOG DEVICES INC,Manufacturing,0.054640807,0.764269726,0
211,2022,ADVANCED MICRO DEVICES INC,Manufacturing,0.019532406,0.764269726,1
7013,2015,LAM RESH CORP,Manufacturing,,0.861708666,0
7065,2015,MICRON TECHNOLOGY INC,Manufacturing,,0.861708666,0
21808,2022,AMEREN CORP; UNION ELECTRIC CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.02833474,0.764269726,1
1103,2022,CHURCH & DWIGHT INC,Manufacturing,0.049594996,0.764269726,1
20340,2016,BROWN FORMAN CORP; BROWN FORMAN INC; BROWN FORMAN DISTILLERS CORP,Manufacturing,0.144648649,,0
32191,2022,UNITED RENTALS INC,Services,0.087044618,0.764269726,0
21179,2022,S & P GLOBAL INC; MCGRAW HILL FINANCIAL INC; MCGRAW HILL COS INC; MCGRAW HILL INC; MCGRAW HILL PUBLISHING INC,Services,0.052570245,0.764269726,1
53196,2015,BROADCOM INC; BROADCOM LTD; AVAGO TECHNOLOGIES LTD,Manufacturing,0.128776435,,0
54907,2022,ARISTA NETWORKS INC,Manufacturing,0.199610946,0.764269726,0
21230,2022,MOTOROLA SOLUTIONS INC; MOTOROLA INC; GALVIN MANUFACTURING CO,Manufacturing,0.106368035,0.764269726,1
10486,2022,CISCO SYSTEMS INC,Manufacturing,0.125656901,0.764269726,0
20543,2022,CUMMINS INC; CUMMINS ENGINE INC,Manufacturing,0.070992442,0.764269726,1
53554,2022,GENERAL MOTORS CO,Manufacturing,0.037623515,0.764269726,1
34798,2022,SEMPRA ENERGY,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.027222745,0.764269726,1
20257,2022,BALL CORP,Manufacturing,0.03611432,0.764269726,1
7013,2020,LAM RESH CORP,Manufacturing,,0.817467513,0
7065,2020,MICRON TECHNOLOGY INC,Manufacturing,,0.817467513,0
45879,2020,MONOLITHIC PWR SYS INC,Manufacturing,0.136016735,,0
15506,2020,QORVO INC; R F MICRO DEVICES INC,Manufacturing,0.101587488,,0
20994,2022,INTERNATIONAL PAPER CO; INTERNATIONAL PAPER & PWR CO,Manufacturing,0.062823726,0.764269726,0
43519,2022,CARMAX INC,Retail Trade,0.018514566,0.764269726,0
2709,2022,LOWES COMPANIES INC,Retail Trade,0.14727281,0.764269726,1
21398,2022,ALTRIA GROUP INC; PHILIP MORRIS COS INC; PHILIP MORRIS INC; PHILIP MORRIS & CO LTD,Manufacturing,0.155977702,0.764269726,1
3160,2022,NORDSON CORP,Manufacturing,0.134306972,0.764269726,0
55585,2022,FORTIVE CORP,Manufacturing,0.047524952,0.764269726,0
7065,2013,MICRON TECHNOLOGY INC,Manufacturing,,,0
7013,2013,LAM RESH CORP,Manufacturing,,0.79396728,0
37176,2013,ON SEMICONDUCTOR CORP; SCG HOLDING CORP ON SEMICONDUCTO,Manufacturing,0.046300276,0.79396728,0
14152,2022,NETAPP INC; NETWORK APPLIANCE INC,Manufacturing,0.129761662,0.764269726,0
4879,2022,WESTERN DIGITAL CORP,Manufacturing,0.057123272,0.764269726,1
20908,2022,H P INC; HEWLETT PACKARD CO,Manufacturing,0.081363329,0.764269726,1
55421,2022,HEWLETT PACKARD ENTERPRISE CO,Manufacturing,0.01519528,0.764269726,1
7094,2018,GALLAGHER ARTHUR J & CO,"Finance, Insurance, And Real Estate",,0.890536488,0
21244,2022,NISOURCE INC; N I P S C O INDUSTRIES INC; NORTHERN INDIANA PUBLIC SVC CO,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.030074879,0.764269726,0
54641,2019,ALLEGION PLC,Manufacturing,0.135413858,,0
52301,2022,INSULET CORP,Manufacturing,0.002043445,0.764269726,0
41059,2019,GARMIN LTD,Manufacturing,0.154453875,0.658940397,0
31208,2022,WATERS CORP,Manufacturing,0.215683418,0.764269726,0
15473,2016,AMAZON COM INC,Retail Trade,0.028428575,0.896529563,0
13753,2022,RESMED INC,Manufacturing,0.152955158,0.764269726,0
14098,2022,SCHEIN HENRY INC,Wholesale Trade,0.062507262,0.764269726,0
36364,2022,AGILENT TECHNOLOGIES INC,Manufacturing,0.119065705,0.764269726,1
37938,2022,ILLUMINA INC,Manufacturing,-0.359451518,0.764269726,1
12011,2022,INTUIT INC,Services,0.074493402,0.764269726,0
56767,2017,AMCOR PLC,Manufacturing,,0.7,1
20277,2022,BAXTER INTERNATIONAL INC; BAXTER TRAVENOL LABS INC; BAXTER LABS INC,Manufacturing,-0.086011242,0.764269726,1
4298,2022,STRYKER CORP,Manufacturing,0.063930159,0.764269726,0
21294,2022,NORFOLK SOUTHERN CORP,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.084094124,0.764269726,1
7013,2018,LAM RESH CORP,Manufacturing,,0.890536488,0
7065,2018,MICRON TECHNOLOGY INC,Manufacturing,,0.890536488,0
20370,2022,C S X CORP,"Transportation, Communications, Electric, Gas, And Sanitary Services",0.09939874,0.764269726,1
2551,2018,K L A CORP; K L A TENCOR CORP; K L A INSTRUMENTS CORP,Manufacturing,0.142768139,0.890536488,0
20284,2022,BECTON DICKINSON & CO,Manufacturing,0.033607889,0.764269726,0
20017,2022,ABBOTT LABORATORIES; ABBOTT LABS,Manufacturing,0.093137913,0.764269726,1
20557,2022,DANAHER CORP; D M G INC; DIVERSIFIED MTG INVS INC FLA; DIVERSIFIED MTG INVS,Manufacturing,0.085465323,0.764269726,0
